zaehler_id,kunde_id,kundentyp,vertragsleistung_kw,monat,monat_idx,arbeitstage,feiertage_im_monat,mittlere_temperatur_c,heiztage,produktionsplan_index,wartung_aktiv,vormonat_verbrauch_kwh,letzte_3_monate_durchschnitt_kwh,vorjahr_monat_verbrauch_kwh,verbrauch_kwh
ZL-00008,KD-154886,Industrie,487,10.2025,10,23,1,10.7,158,0.858,0,62986.0,64934.0,54926.0,58781.0
ZL-00008,KD-154886,Industrie,487,11/2025,11,20,1,5.6,285,0.997,0,58781.0,63570.666666666664,63085.0,67257.0
ZL-00008,KD-154886,Industrie,487,12/2025,12,23,2,2.3,368,1.028,0,67257.0,63008.0,48166.0,64527.0
ZL-00009,KD-237337,Gewerbe,76,2024-01,1,23,1,0.7,408,1.19,0,,63019.0,,8882.0
ZL-00009,KD-237337,Gewerbe,76,02/2024,2,21,0,1.9,378,1.19,0,8882.0,38069.5,,9949.0
ZL-00009,KD-237337,Gewerbe,76,03/2024,3,21,0,7.0,250,1.223,0,9949.0,9415.5,,9.540 MWh
ZL-00009,KD-237337,Gewerbe,76,04/2024,4,22,1,8.3,217,1.249,0,9540.0,9457.0,,418.4449933359634
ZL-00009,KD-237337,Gewerbe,76,05/2024,5,23,1,15.1,48,1.051,0,418.4449933359634,6635.814997778655,,8309.0
ZL-00009,KD-237337,Gewerbe,76,06.2024,6,20,0,18.7,0,,0,8309.0,6089.148331111988,,5692.0
ZL-00009,KD-237337,gewerbe,76,07.2024,7,23,0,21.5,0,0.817,0,5692.0,4806.481664445321,,5780.0
ZL-00009,KD-237337,Gewerbe,76,08.2024,8,22,0,15.8,30,0.853,0,5780.0,6593.666666666667,,5963.0
ZL-00009,KD-237337,Gewerbe,76,09.2024,9,21,0,14.7,58,0.745,0,5963.0,5811.666666666667,,4374.0
ZL-00009,KD-237337,Gewerbe,76,10.2024,10,23,1,8.1,222,0.899,0,4374.0,5372.333333333333,,7100.0
ZL-00009,KD-237337,Gewerbe,76,2024-11,11,21,1,2.3,368,0.876,0,7100.0,5812.333333333333,,7268.0
ZL-00009,KD-237337,Gewerbe,76,12/2024,12,22,2,,370,1.077,0,7268.0,6247.333333333333,,7952.0
ZL-00009,KD-237337,Gewerbe,76,2025-01,1,23,1,0.4,415,1.137,0,7952.0,7440.0,8882.0,8429.0
ZL-00009,KD-237337,Gewerbe,76,02/2025,2,20,0,2.4,365,1.099,0,8429.0,7883.0,9949.0,7083.0
ZL-00009,KD-237337,Gewerbe,76,03/2025,3,21,0,6.7,258,1.228,1,7083.0,7821.333333333333,9540.0,4782.0
ZL-00009,KD-237337,Gewerbe,76,04/2025,4,22,1,,127,1.142,1,4782.0,6764.666666666667,418.4449933359634,4369.0
ZL-00009,KD-237337,Gewerbe,76,2025-05,5,22,1,14.1,73,0.933,0,4369.0,5411.333333333333,8309.0,7849.0
ZL-00009,KD-237337,Gewerbe,76,06/2025,6,21,0,21.4,0,0.921,0,7849.0,5666.666666666667,5692.0,5858.0
ZL-00009,KD-237337,Gewerbe,76,07/2025,7,23,0,19.5,0,0.867,0,5858.0,6025.333333333333,5780.0,5740.0
ZL-00009,KD-237337,Gewerbe,76,08.2025,8,21,0,21.8,0,0.871,0,5740.0,6482.333333333333,5963.0,5284.0
ZL-00009,KD-237337,Gewerbe,76,09.2025,9,22,0,11.5,138,0.816,0,5284.0,5627.333333333333,4374.0,5864.0
ZL-00009,KD-237337,Gewerbe,76,10/2025,10,23,1,13.0,100,0.828,0,5864.0,5629.333333333333,7100.0,6036.0
ZL-00009,KD-237337,Gewerbe,76,11.2025,11,20,1,5.7,282,0.971,0,6036.0,5728.0,7268.0,6840.0
ZL-00009,KD-237337,Gewerbe,76,2025-12,12,23,2,-0.9,447,1.063,0,6840.0,6246.666666666667,7952.0,7342.0
ZL-00010,KD-621430,Gewerbe,51,01/2024,1,23,1,1.6,385,1.026,0,,6438.0,,5565.0
ZL-00010,KD-621430,Gewerbe,51,2024-02,2,21,0,1.5,388,1.062,0,5565.0,6202.5,,5355.0
ZL-00010,KD-621430,Gewerbe,51,03.2024,3,21,0,6.9,252,1.251,0,5355.0,5460.0,,5588.0
ZL-00010,KD-621430,Gewerbe,51,04.2024,4,22,1,11.5,138,1.348,0,5588.0,5502.666666666667,,6866.0
ZL-00010,KD-621430,Gewerbe,51,2024-05,5,23,1,11.8,130,1.0,0,6866.0,5936.333333333333,,5595.0
ZL-00010,KD-621430,Gewerbe,51,06/2024,6,20,0,18.5,0,1.071,1,5595.0,6016.333333333333,,3049.0
ZL-00010,KD-621430,Gewerbe,51,07.2024,7,23,0,19.0,0,0.914,0,3049.0,5170.0,,4374.0
ZL-00010,KD-621430,Gewerbe,51,08.2024,8,22,0,21.0,0,0.924,0,4374.0,4339.333333333333,,4395.0
ZL-00010,KD-621430,Gewerbe,51,09.2024,9,21,0,14.7,58,0.774,0,4395.0,3939.3333333333335,,3683.0
ZL-00010,KD-621430,Gewerbe,51,2024-10,10,23,1,10.3,167,0.77,0,3683.0,4150.666666666667,,4173.0
ZL-00010,KD-621430,Gewerbe,51,2024-11,11,21,1,6.0,275,0.835,0,4173.0,4083.6666666666665,,4218.0
ZL-00010,KD-621430,Gewerbe,51,12.2024,12,22,2,2.2,370,0.955,0,4218.0,4024.6666666666665,,5124.0
ZL-00010,KD-621430,Gewerbe,51,01/2025,1,23,1,0.0,425,1.056,0,5124.0,4505.0,5565.0,5614.0
ZL-00010,KD-621430,Gewerbe,51,2025-02,2,20,0,1.3,392,1.206,0,5614.0,4985.333333333333,5355.0,5879.0
ZL-00010,KD-621430,Gewerbe,51,03/2025,3,21,0,4.2,320,1.083,0,5879.0,5539.0,5588.0,5470.0
ZL-00010,KD-621430,Gewerbe,51,2025-04,4,22,1,9.3,192,1.079,0,5470.0,5654.333333333333,6866.0,5095.0
ZL-00010,KD-621430,Gewerbe,51,2025-05,5,22,1,15.0,50,1.241,0,5095.0,5481.333333333333,5595.0,6522.0
ZL-00010,KD-621430,Gewerbe,51,06/2025,6,21,0,16.8,5,1.004,0,6522.0,5695.666666666667,3049.0,3782.0
ZL-00010,KD-621430,Gewerbe,51,07/2025,7,23,0,20.5,0,0.948,1,3782.0,5133.0,4374.0,3240.0
ZL-00010,KD-621430,Gewerbe,51,08/2025,8,21,0,18.7,0,0.93,0,3240.0,4514.666666666667,4395.0,4254.0
ZL-00010,KD-621430,Gewerbe,51,2025-09,9,22,0,12.9,102,0.808,0,4254.0,3758.6666666666665,3683.0,3.816 MWh
ZL-00010,KD-621430,Gewerbe,51,10/2025,10,23,1,11.9,127,0.869,0,3816.0,3770.0,4173.0,5093.0
ZL-00010,KD-621430,Gewerbe,51,11/2025,11,20,1,5.0,300,0.899,0,5093.0,4387.666666666667,4218.0,4030.0
ZL-00010,KD-621430,Gewerbe,51,12/2025,12,23,2,1.6,385,0.993,0,4030.0,4313.0,5124.0,5893.0
ZL-00011,KD-187498,Gewerbe,95,01/2024,1,23,1,2.9,352,1.142,0,,4561.5,,14921.0
ZL-00011,KD-187498,Gewerbe,95,02/2024,2,21,0,0.3,418,1.184,0,14921.0,9475.5,,14782.0
ZL-00011,KD-187498,Gewerbe,95,03/2024,3,21,0,6.2,270,0.967,0,14782.0,14851.5,,12480.0
ZL-00011,KD-187498,Gewerbe,95,04/2024,4,22,1,9.9,178,1.21,0,12480.0,14061.0,,15409.0
ZL-00011,KD-187498,Gewerbe,95,2024-05,5,23,1,15.1,48,1.047,0,15409.0,14223.666666666666,,12274.0
ZL-00011,KD-187498,Gewerbe,95,06/2024,6,20,0,18.3,0,1.032,0,12274.0,13387.666666666666,,12283.0
ZL-00011,KD-187498,Gewerbe,95,2024-07,7,23,0,19.4,0,0.892,0,12283.0,13322.0,,11871.0
ZL-00011,KD-187498,Gewerbe,95,08.2024,8,22,0,18.5,0,0.866,0,11871.0,12142.666666666666,,10299.0
ZL-00011,KD-187498,Gewerbe,95,09.2024,9,21,0,,33,0.955,0,10299.0,11484.333333333334,,9029.0
ZL-00011,KD-187498,Gewerbe,95,2024-10,10,23,1,13.0,100,0.897,0,9029.0,10399.666666666666,,10183.0
ZL-00011,KD-187498,Gewerbe,95,11/2024,11,21,1,6.0,275,1.026,0,10183.0,9837.0,,10969.0
ZL-00011,KD-187498,Gewerbe,95,2024-12,12,22,2,1.6,385,0.996,1,10969.0,10060.333333333334,,9475.0
ZL-00011,KD-187498,Gewerbe,95,01.2025,1,23,1,1.6,385,1.063,0,9475.0,10209.0,14921.0,16402.0
ZL-00011,KD-187498,Gewerbe,95,2025-02,2,20,0,2.1,372,1.131,0,16402.0,12282.0,14782.0,12671.0
ZL-00011,KD-187498,Gewerbe,95,03.2025,3,21,0,4.0,325,1.048,0,12671.0,12849.333333333334,12480.0,14045.0
ZL-00011,KD-187498,gewerbe,95,2025-04,4,22,1,10.4,165,0.915,0,14045.0,14372.666666666666,15409.0,10644.0
ZL-00011,KD-187498,Gewerbe,95,2025-05,5,22,1,12.0,125,1.013,0,10644.0,12453.333333333334,12274.0,12714.0
ZL-00011,KD-187498,Gewerbekunde,95,2025-06,6,21,0,17.6,0,1.082,0,12714.0,12467.666666666666,12283.0,12665.0
ZL-00011,KD-187498,Gewerbe,95,2025-07,7,23,0,17.8,0,1.039,1,12665.0,12007.666666666666,11871.0,9655.0
ZL-00011,KD-187498,Gewerbe,95,2025-08,8,21,0,19.1,0,0.71,0,9655.0,11678.0,10299.0,8383.0
ZL-00011,KD-187498,Gewerbe,95,09.2025,9,22,0,15.6,35,0.953,0,8383.0,10234.333333333334,9029.0,12161.0
ZL-00011,KD-187498,Gewerbe,95,2025-10,10,23,1,14.7,58,0.823,0,12161.0,10066.333333333334,10183.0,11863.0
ZL-00011,KD-187498,Gewerbe,95,2025-11,11,20,1,7.1,248,0.811,0,11863.0,10802.333333333334,10969.0,10286.0
ZL-00011,KD-187498,Gewerbe,95,2025-12,12,23,2,4.0,325,1.085,0,10286.0,11436.666666666666,9475.0,15267.0
ZL-00012,KD-999159,Gewerbe,25,01/2024,1,23,1,3.8,330,1.035,0,,11074.5,,3829.0
ZL-00012,KD-999159,Gewerbe,25,02.2024,2,21,0,2.7,358,1.339,0,3829.0,7057.5,,4078.0
ZL-00012,KD-999159,Gewerbe,25,2024-03,3,21,0,6.4,265,1.096,0,4078.0,3953.5,,3440.0
ZL-00012,KD-999159,Gewerbe,25,04.2024,4,22,1,8.4,215,1.108,0,3440.0,3782.3333333333335,,3817.0
ZL-00012,KD-999159,Gewerbe,25,2024-05,5,23,1,13.8,80,0.997,0,3817.0,3778.3333333333335,,3567.0
ZL-00012,KD-999159,Gewerbe,25,06/2024,6,20,0,15.9,27,1.012,0,3567.0,3608.0,,2704.0
ZL-00012,KD-999159,Gewerbe,25,07.2024,7,23,0,18.4,0,0.989,0,2704.0,3362.6666666666665,,2694.0
ZL-00012,KD-999159,Gewerbe,25,08/2024,8,22,0,21.8,0,0.732,0,2694.0,2988.3333333333335,,2424.0
ZL-00012,KD-999159,Gewerbe,25,09/2024,9,21,0,15.2,45,0.902,0,2424.0,2607.3333333333335,,2600.0
ZL-00012,KD-999159,Gewerbe,25,2024-10,10,23,1,9.7,183,0.837,0,2600.0,2572.6666666666665,,3416.0
ZL-00012,KD-999159,Gewerbe,25,11.2024,11,21,1,8.1,222,0.856,0,3416.0,2813.3333333333335,,3016.0
ZL-00012,KD-999159,Gewerbe,25,12.2024,12,22,2,3.4,340,0.888,0,3016.0,3010.6666666666665,,3303.0
ZL-00012,KD-999159,Gewerbe,25,01.2025,1,23,1,2.5,362,1.153,0,3303.0,3245.0,3829.0,3626.0
ZL-00012,KD-999159,Gewerbe,25,02.2025,2,20,0,-1.0,450,1.153,0,3626.0,3315.0,4078.0,4032.0
ZL-00012,KD-999159,Gewerbe,25,2025-03,3,21,0,8.9,202,1.103,0,4032.0,3653.6666666666665,3440.0,3373.0
ZL-00012,KD-999159,Gewerbe,25,2025-04,4,22,1,9.2,195,1.192,0,3373.0,3677.0,3817.0,4368.0
ZL-00012,KD-999159,Gewerbe,25,05/2025,5,22,1,15.2,45,1.117,0,4368.0,3924.3333333333335,3567.0,4056.0
ZL-00012,KD-999159,Gewerbe,25,2025-06,6,21,0,20.8,0,1.069,0,4056.0,3932.3333333333335,2704.0,2860.0
ZL-00012,KD-999159,Gewerbe,25,07.2025,7,23,0,,0,1.056,1,2860.0,3761.3333333333335,2694.0,2312.0
ZL-00012,KD-999159,Gewerbe,25,2025-08,8,21,0,,0,0.887,0,2312.0,3076.0,2424.0,3224.0
ZL-00012,KD-999159,Gewerbe,25,09/2025,9,22,0,,105,1.005,0,3224.0,2798.6666666666665,2600.0,2888.0
ZL-00012,KD-999159,Gewerbe,25,10.2025,10,23,1,13.1,98,0.984,0,2888.0,2808.0,3416.0,3653.0
ZL-00012,KD-999159,Gewerbe,25,11.2025,11,20,1,6.2,270,0.988,0,3653.0,3255.0,3016.0,2788.0
ZL-00012,KD-999159,Gewerbe,25,12/2025,12,23,2,1.2,395,0.865,0,2788.0,3109.6666666666665,3303.0,3576.0
ZL-00013,KD-275203,Industrie,171,01/2024,1,23,1,1.9,378,1.084,0,,3220.5,,43201.0
ZL-00013,KD-275203,Industriekunde,171,02.2024,2,21,0,1.8,380,1.15,0,43201.0,22994.5,,42519.0
ZL-00013,KD-275203,Industrie,171,2024-03,3,21,0,7.1,248,1.167,0,42519.0,42860.0,,48118.0
ZL-00013,KD-275203,Industrie,171,2024-04,4,22,1,10.1,172,1.121,0,48118.0,44612.666666666664,,50569.0
ZL-00013,KD-275203,Industrie,171,05.2024,5,23,1,15.1,48,1.127,0,50569.0,47068.666666666664,,44715.0
ZL-00013,KD-275203,Industrie,171,06.2024,6,20,0,,33,1.062,0,44715.0,47800.666666666664,,38999.0
ZL-00013,KD-275203,Industrie,171,07.2024,7,23,0,21.1,0,0.791,0,38999.0,44761.0,,31584.0
ZL-00013,KD-275203,Industrie,171,2024-08,8,22,0,20.0,0,,0,31584.0,38432.666666666664,,44123.0
ZL-00013,KD-275203,Industrie,171,2024-09,9,21,0,16.0,25,0.732,0,44123.0,38235.333333333336,,30766.0
ZL-00013,KD-275203,Industrie,171,10.2024,10,23,1,,192,0.838,0,30766.0,35491.0,,34.330 MWh
ZL-00013,KD-275203,Industrie,171,11/2024,11,21,1,8.5,212,0.854,0,34330.0,36406.333333333336,,33689.0
ZL-00013,KD-275203,Industrie,171,12.2024,12,22,2,2.0,375,0.942,0,33689.0,32928.333333333336,,40831.0
ZL-00013,KD-275203,Industrie,171,01.2025,1,23,1,2.1,372,1.162,0,40831.0,36283.333333333336,43201.0,44171.0
ZL-00013,KD-275203,Industrie,171,2025-02,2,20,0,1.5,388,1.14,0,44171.0,39563.666666666664,42519.0,39839.0
ZL-00013,KD-275203,Industrie,171,03.2025,3,21,0,6.4,265,1.205,0,39839.0,41613.666666666664,48118.0,49113.0
ZL-00013,KD-275203,Industrie,171,2025-04,4,22,1,10.4,165,1.18,0,49113.0,44374.333333333336,50569.0,39494.0
ZL-00013,KD-275203,Industrie,171,05/2025,5,22,1,9.8,180,0.922,0,39494.0,42815.333333333336,44715.0,37991.0
ZL-00013,KD-275203,Industrie,171,06.2025,6,21,0,17.9,0,0.955,0,37991.0,42199.333333333336,38999.0,36844.0
ZL-00013,KD-275203,Industriekunde,171,07/2025,7,23,0,21.9,0,0.985,0,36844.0,38109.666666666664,31584.0,36652.0
ZL-00013,KD-275203,Industrie,171,08.2025,8,21,0,19.8,0,0.923,0,36652.0,37162.333333333336,44123.0,37462.0
ZL-00013,KD-275203,Industrie,171,09/2025,9,22,0,13.6,85,0.709,0,37462.0,36986.0,30766.0,28463.0
ZL-00013,KD-275203,Industrie,171,2025-10,10,23,1,12.0,125,0.952,0,28463.0,34192.333333333336,34330.0,35881.0
ZL-00013,KD-275203,Industrie,171,11.2025,11,20,1,7.6,235,0.974,0,35881.0,33935.333333333336,33689.0,29562.0
ZL-00013,KD-275203,Industrie,171,12.2025,12,23,2,2.8,355,0.923,0,29562.0,31302.0,40831.0,35955.0
ZL-00014,KD-291335,Industrie,180,01/2024,1,23,1,0.9,403,1.108,0,,32721.5,,49491.0
ZL-00014,KD-291335,Industrie,180,2024-02,2,21,0,1.6,385,1.112,0,49491.0,39526.5,,47515.0
ZL-00014,KD-291335,Industrie,180,03/2024,3,21,0,5.6,285,1.189,0,47515.0,48503.0,,50940.0
ZL-00014,KD-291335,Industrie,180,04/2024,4,22,1,11.0,150,0.986,0,50940.0,49315.333333333336,,51500.0
ZL-00014,KD-291335,Industrie,180,2024-05,5,23,1,11.9,127,1.047,0,51500.0,49985.0,,44282.0
ZL-00014,KD-291335,Industrie,180,06/2024,6,20,0,16.4,15,1.094,0,44282.0,48907.333333333336,,41199.0
ZL-00014,KD-291335,Industrie,180,07/2024,7,23,0,21.4,0,0.968,0,41199.0,45660.333333333336,,44891.0
ZL-00014,KD-291335,Industrie,180,08.2024,8,22,0,21.5,0,0.933,0,44891.0,43457.333333333336,,54410.0
ZL-00014,KD-291335,Industrie,180,09/2024,9,21,0,12.8,105,0.831,0,54410.0,46833.333333333336,,31178.0
ZL-00014,KD-291335,Industrie,180,10.2024,10,23,1,,192,0.915,0,31178.0,43493.0,,35638.0
ZL-00014,KD-291335,Industrie,180,2024-11,11,21,1,5.6,285,0.912,0,35638.0,40408.666666666664,,46188.0
ZL-00014,KD-291335,Industrie,180,12/2024,12,22,2,3.3,342,0.926,0,46188.0,37668.0,,41418.0
ZL-00014,KD-291335,Industrie,180,2025-01,1,23,1,-1.7,468,1.055,0,41418.0,41081.333333333336,49491.0,47869.0
ZL-00014,KD-291335,Industrie,180,02.2025,2,20,0,1.9,378,1.246,0,47869.0,45158.333333333336,47515.0,55304.0
ZL-00014,KD-291335,Industrie,180,03.2025,3,21,0,5.3,292,1.241,0,55304.0,48197.0,50940.0,59374.0
ZL-00014,KD-291335,Industrie,180,04.2025,4,22,1,12.0,125,1.051,0,59374.0,54182.333333333336,51500.0,53029.0
ZL-00014,KD-291335,Industrie,180,05/2025,5,22,1,11.5,138,1.042,0,53029.0,55902.333333333336,44282.0,51325.0
ZL-00014,KD-291335,Industrie,180,06.2025,6,21,0,17.1,0,0.926,0,51325.0,54576.0,41199.0,38096.0
ZL-00014,KD-291335,Industrie,180,07.2025,7,23,0,18.4,0,0.939,0,38096.0,47483.333333333336,44891.0,48486.0
ZL-00014,KD-291335,Industrie,180,08/2025,8,21,0,21.2,0,0.95,0,48486.0,45969.0,54410.0,43710.0
ZL-00014,KD-291335,Industrie,180,09/2025,9,22,0,15.9,27,1.013,0,43710.0,43430.666666666664,31178.0,53296.0
ZL-00014,KD-291335,Industrie,180,10/2025,10,23,1,10.1,172,0.756,0,53296.0,48497.333333333336,35638.0,42425.0
ZL-00014,KD-291335,Industrie,180,11.2025,11,20,1,7.3,242,0.994,0,42425.0,46477.0,46188.0,38558.0
ZL-00014,KD-291335,Industrie,180,12.2025,12,23,2,1.4,390,0.999,0,38558.0,44759.666666666664,41418.0,57578.0
ZL-00015,KD-378167,Gewerbe,53,01/2024,1,23,1,2.5,362,1.046,0,,40491.5,,8659.0
ZL-00015,KD-378167,Gewerbe,53,02/2024,2,21,0,1.6,385,1.055,0,8659.0,23608.5,,7208.0
ZL-00015,KD-378167,Gewerbe,53,2024-03,3,21,0,7.6,235,1.292,0,7208.0,7933.5,,11720.0
ZL-00015,KD-378167,Gewerbe,53,2024-04,4,22,1,10.7,158,,0,11720.0,9195.666666666666,,8777.0
ZL-00015,KD-378167,Gewerbe,53,05/2024,5,23,1,18.9,0,,0,8777.0,9235.0,,6899.0
ZL-00015,KD-378167,Gewerbe,53,06/2024,6,20,0,16.9,3,1.029,1,6899.0,9132.0,,4943.0
ZL-00015,KD-378167,Gewerbe,53,2024-07,7,23,0,19.6,0,0.961,0,4943.0,6873.0,,7412.0
ZL-00015,KD-378167,Gewerbe,53,08/2024,8,22,0,18.3,0,0.97,0,7412.0,6418.0,,7267.0
ZL-00015,KD-378167,Gewerbe,53,09.2024,9,21,0,15.0,50,0.78,0,7267.0,6540.666666666667,,7081.0
ZL-00015,KD-378167,Gewerbe,53,10.2024,10,23,1,6.9,252,0.92,0,7081.0,7253.333333333333,,7741.0
ZL-00015,KD-378167,Gewerbe,53,11.2024,11,21,1,6.7,258,0.92,0,7741.0,7363.0,,6905.0
ZL-00015,KD-378167,Gewerbe,53,12/2024,12,22,2,4.0,325,1.003,0,6905.0,7242.333333333333,,9161.0
ZL-00015,KD-378167,Gewerbe,53,01/2025,1,23,1,1.6,385,1.038,0,9161.0,7935.666666666667,8659.0,8598.0
ZL-00015,KD-378167,Gewerbe,53,2025-02,2,20,0,0.0,425,1.143,0,8598.0,8221.333333333334,7208.0,10787.0
ZL-00015,KD-378167,Gewerbe,53,03/2025,3,21,0,4.8,305,1.139,0,10787.0,9515.333333333334,11720.0,9143.0
ZL-00015,KD-378167,Gewerbe,53,04/2025,4,22,1,6.4,265,1.101,0,9143.0,9509.333333333334,8777.0,9909.0
ZL-00015,KD-378167,Gewerbe,53,2025-05,5,22,1,15.5,38,1.033,0,9909.0,9946.333333333334,6899.0,9854.0
ZL-00015,KD-378167,Gewerbe,53,06/2025,6,21,0,15.5,38,1.03,0,9854.0,9635.333333333334,4943.0,7216.0
ZL-00015,KD-378167,Gewerbe,53,2025-07,7,23,0,19.0,0,0.819,1,7216.0,8993.0,7412.0,5133.0
ZL-00015,KD-378167,Gewerbe,53,08/2025,8,21,0,18.8,0,0.855,0,5133.0,7401.0,7267.0,6132.0
ZL-00015,KD-378167,Gewerbe,53,09/2025,9,22,0,17.2,0,0.789,0,6132.0,6160.333333333333,7081.0,6399.0
ZL-00015,KD-378167,Gewerbe,53,10/2025,10,23,1,11.1,148,0.86,0,6399.0,5888.0,7741.0,5922.0
ZL-00015,KD-378167,Gewerbe,53,11/2025,11,20,1,7.2,245,0.916,0,5922.0,6151.0,6905.0,6510.0
ZL-00015,KD-378167,Gewerbe,53,12.2025,12,23,2,2.8,355,1.069,0,6510.0,6277.0,9161.0,10520.0
ZL-00016,KD-141090,Kommunal,115,01.2024,1,23,1,3.0,350,1.128,0,,6216.0,,24728.0
ZL-00016,KD-141090,Kommunal,115,02/2024,2,21,0,1.6,385,1.153,0,24728.0,15619.0,,20868.0
ZL-00016,KD-141090,Kommunal,115,03.2024,3,21,0,8.8,205,1.164,0,20868.0,22798.0,,21363.0
ZL-00016,KD-141090,Kommunal,115,2024-04,4,22,1,7.0,250,1.115,0,21363.0,22319.666666666668,,22950.0
ZL-00016,KD-141090,Kommunal,115,05.2024,5,23,1,15.3,42,1.058,0,22950.0,21727.0,,22107.0
ZL-00016,KD-141090,Kommunal,115,2024-06,6,20,0,15.7,33,0.86,0,22107.0,22140.0,,15121.0
ZL-00016,KD-141090,Kommunal,115,2024-07,7,23,0,18.3,0,0.984,0,15121.0,20059.333333333332,,6100.36529028983
ZL-00016,KD-141090,Kommunal,115,2024-08,8,22,0,19.9,0,0.891,0,6100.36529028983,14442.78843009661,,16131.0
ZL-00016,KD-141090,Kommunal,115,09.2024,9,21,0,15.8,30,0.946,0,16131.0,12450.78843009661,,14284.0
ZL-00016,KD-141090,Kommunal,115,10/2024,10,23,1,11.9,127,0.826,0,14284.0,12171.78843009661,,14741.0
ZL-00016,KD-141090,Kommunal,115,11/2024,11,21,1,3.9,328,1.026,0,14741.0,15052.0,,18246.0
ZL-00016,KD-141090,Kommunal,115,12.2024,12,22,2,4.2,320,0.985,0,18246.0,15757.0,,15450.0
ZL-00016,KD-141090,Kommunal,115,2025-01,1,23,1,-0.4,435,1.029,0,15450.0,16145.666666666666,24728.0,18842.0
ZL-00016,KD-141090,Kommunal,115,02.2025,2,20,0,0.8,405,1.254,0,18842.0,17512.666666666668,20868.0,20136.0
ZL-00016,KD-141090,Kommunal,115,03/2025,3,21,0,7.0,250,1.179,0,20136.0,18142.666666666668,21363.0,18727.0
ZL-00016,KD-141090,Kommunal,115,04.2025,4,22,1,9.6,185,1.264,0,18727.0,19235.0,22950.0,19928.0
ZL-00016,KD-141090,Kommunal,115,05.2025,5,22,1,14.5,62,1.089,0,19928.0,19597.0,22107.0,23762.0
ZL-00016,KD-141090,Kommunal,115,06/2025,6,21,0,13.8,80,1.065,0,23762.0,20805.666666666668,15121.0,20744.0
ZL-00016,KD-141090,Kommunal,115,07/2025,7,23,0,19.4,0,1.007,0,20744.0,21478.0,6100.36529028983,18873.0
ZL-00016,KD-141090,Kommunal,115,2025-08,8,21,0,19.3,0,0.848,0,18873.0,21126.333333333332,16131.0,15165.0
ZL-00016,KD-141090,Kommunal,115,2025-09,9,22,0,14.2,70,0.878,0,15165.0,18260.666666666668,14284.0,15715.0
ZL-00016,KD-141090,Kommunal,115,10/2025,10,23,1,7.9,228,0.882,0,15715.0,16584.333333333332,14741.0,16956.0
ZL-00016,KD-141090,Kommunal,115,2025-11,11,20,1,5.7,282,0.992,0,16956.0,15945.333333333334,18246.0,19124.0
ZL-00016,KD-141090,Kommunal,115,12/2025,12,23,2,1.9,378,0.915,0,19124.0,17265.0,15450.0,19254.0
ZL-00017,KD-429365,Industrie,221,01.2024,1,23,1,0.4,415,1.123,0,,18040.0,,55537.0
ZL-00017,KD-429365,Industrie,221,2024-02,2,21,0,-0.8,445,1.204,1,55537.0,37330.5,,47723.0
ZL-00017,KD-429365,Industrie,221,03/2024,3,21,0,8.4,215,1.095,0,47723.0,51630.0,,57023.0
ZL-00017,KD-429365,Industrie,221,04.2024,4,22,1,9.0,200,1.059,0,57023.0,53427.666666666664,,60283.0
ZL-00017,KD-429365,Industrie,221,05.2024,5,23,1,13.7,83,0.942,0,60283.0,55009.666666666664,,52187.0
ZL-00017,KD-429365,Industrie,221,06/2024,6,20,0,13.4,90,1.166,0,52187.0,56497.666666666664,,55552.0
ZL-00017,KD-429365,Industrie,221,07/2024,7,23,0,21.4,0,0.866,0,55552.0,56007.333333333336,,46.248 MWh
ZL-00017,KD-429365,Industrie,221,08.2024,8,22,0,18.3,0,0.984,1,46248.0,51329.0,,37532.0
ZL-00017,KD-429365,Industrie,221,09.2024,9,21,0,15.1,48,0.833,0,37532.0,46444.0,,36405.0
ZL-00017,KD-429365,Industrie,221,10/2024,10,23,1,12.7,108,0.958,0,36405.0,40061.666666666664,,54952.0
ZL-00017,KD-429365,Industrie,221,11/2024,11,21,1,5.0,300,0.971,0,54952.0,42963.0,,41059.0
ZL-00017,KD-429365,Industrie,221,12.2024,12,22,2,3.4,340,1.168,0,41059.0,44138.666666666664,,57.595 MWh
ZL-00017,KD-429365,Industrie,221,01.2025,1,23,1,-2.1,478,1.191,0,57595.0,51202.0,55537.0,75234.0
ZL-00017,KD-429365,Industrie,221,02/2025,2,20,0,2.8,355,1.147,0,75234.0,57962.666666666664,47723.0,48921.0
ZL-00017,KD-429365,Industrie,221,03/2025,3,21,0,8.4,215,1.175,0,48921.0,60583.333333333336,57023.0,55301.0
ZL-00017,KD-429365,Industrie,221,04.2025,4,22,1,9.1,198,1.184,0,55301.0,59818.666666666664,60283.0,58634.0
ZL-00017,KD-429365,Industrie,221,05/2025,5,22,1,15.7,33,1.29,0,58634.0,54285.333333333336,52187.0,61510.0
ZL-00017,KD-429365,Industrie,221,06/2025,6,21,0,19.8,0,1.005,0,61510.0,58481.666666666664,55552.0,48470.0
ZL-00017,KD-429365,Industrie,221,07/2025,7,23,0,18.6,0,0.822,0,48470.0,56204.666666666664,46248.0,45144.0
ZL-00017,KD-429365,Industrie,221,08/2025,8,21,0,18.5,0,0.89,0,45144.0,51708.0,37532.0,50175.0
ZL-00017,KD-429365,Industrie,221,2025-09,9,22,0,13.7,83,,0,50175.0,47929.666666666664,36405.0,45872.0
